Country;League;Season;Date;Time;Home;Away;HG;AG;Res;PH;PD;PA;MaxH;MaxD;MaxA;AvgH;AvgD;AvgA
Brazil;Serie A;2023;07/05/2023;01:00:00;Fluminense;Vasco;1;1;2;179;374;49;182;396;54;174;369;466
Brazil;Serie A;2023;07/05/2023;15:00:00;America MG;Cuiaba;1;2;1;173;383;523;177;384;542;173;367;478
Brazil;Serie A;2023;07/05/2023;20:00:00;Athletico-PR;Flamengo RJ;2;1;0;301;322;261;301;335;264;288;316;252
Brazil;Serie A;2023;07/05/2023;20:00:00;Bahia;Coritiba;3;1;0;174;376;535;176;38;54;172;363;491
Brazil;Serie A;2023;07/05/2023;20:00:00;Sao Paulo;Internacional;2;0;0;205;347;395;213;355;395;205;336;366
Brazil;Serie A;2023;07/05/2023;22:30:00;Botafogo RJ;Atletico-MG;2;0;0;372;333;218;372;345;228;35;322;215
Brazil;Serie A;2023;07/05/2023;22:30:00;Goias;Palmeiras;0;5;1;553;399;167;6;409;177;513;381;166
Brazil;Serie A;2023;07/05/2023;22:30:00;Gremio;Bragantino;3;3;2;191;36;441;2;36;45;19;347;405
Brazil;Serie A;2023;09/05/2023;00:00:00;Corinthians;Fortaleza;1;1;2;266;31;305;269;328;326;255;306;293
Brazil;Serie A;2023;10/05/2023;23:00:00;Bragantino;America MG;2;2;2;183;377;462;19;385;483;18;367;436
Brazil;Serie A;2023;10/05/2023;23:00:00;Internacional;Athletico-PR;0;2;1;182;361;493;188;361;513;18;348;462
Brazil;Serie A;2023;10/05/2023;23:00:00;Santos;Bahia;3;0;0;23;314;365;238;325;365;226;308;341
Brazil;Serie A;2023;11/05/2023;00:00:00;Cuiaba;Atletico-MG;0;4;1;386;33;215;403;333;229;363;319;213
Brazil;Serie A;2023;11/05/2023;00:00:00;Flamengo RJ;Goias;2;0;0;125;622;1258;128;65;13;124;598;1165
Brazil;Serie A;2023;11/05/2023;01:30:00;Cruzeiro;Fluminense;0;2;1;274;321;285;28;335;29;262;315;276
Brazil;Serie A;2023;11/05/2023;01:30:00;Palmeiras;Gremio;4;1;0;141;471;865;144;49;9;139;464;792
Brazil;Serie A;2023;11/05/2023;23:00:00;Coritiba;Vasco;1;1;2;349;317;246;356;33;262;328;309;234
Brazil;Serie A;2023;11/05/2023;23:30:00;Botafogo RJ;Corinthians;3;0;0;195;347;456;198;36;48;186;341;434
Brazil;Serie A;2023;12/05/2023;00:00:00;Fortaleza;Sao Paulo;0;0;2;2;342;424;204;358;44;195;337;401
Brazil;Serie A;2023;13/05/2023;20:00:00;Bahia;Flamengo RJ;2;3;1;315;346;238;32;355;24;305;337;23
Brazil;Serie A;2023;13/05/2023;22:30:00;Fluminense;Cuiaba;2;0;0;14;476;803;144;521;817;14;463;753
Brazil;Serie A;2023;13/05/2023;22:30:00;Palmeiras;Bragantino;1;1;2;16;42;591;161;442;625;156;411;564
Brazil;Serie A;2023;14/05/2023;01:00:00;Atletico-MG;Internacional;2;0;0;156;392;656;164;425;68;156;389;61
Brazil;Serie A;2023;14/05/2023;20:00:00;Corinthians;Sao Paulo;1;1;2;257;302;325;261;315;325;249;299;308
Brazil;Serie A;2023;14/05/2023;20:00:00;Gremio;Fortaleza;0;0;2;19;364;438;217;371;44;189;354;403
Brazil;Serie A;2023;14/05/2023;20:00:00;Vasco;Santos;0;1;1;193;333;473;202;343;48;19;322;447
Brazil;Serie A;2023;14/05/2023;22:30:00;America MG;Cruzeiro;0;4;1;256;347;287;26;35;302;249;334;278
Brazil;Serie A;2023;14/05/2023;22:30:00;Athletico-PR;Coritiba;3;2;0;163;383;641;166;39;751;161;367;61
Brazil;Serie A;2023;14/05/2023;22:30:00;Goias;Botafogo RJ;2;1;0;327;329;24;356;336;24;311;326;232
Brazil;Serie A;2023;20/05/2023;20:00:00;Bahia;Goias;1;1;2;171;376;554;175;382;56;17;366;509
Brazil;Serie A;2023;20/05/2023;22:30:00;America MG;Fortaleza;2;1;0;305;339;247;317;35;288;287;332;244
Brazil;Serie A;2023;20/05/2023;22:30:00;Botafogo RJ;Fluminense;1;0;0;277;332;274;297;345;274;27;325;262
Brazil;Serie A;2023;20/05/2023;22:30:00;Bragantino;Athletico-PR;2;0;0;185;364;463;197;372;463;183;357;426
Brazil;Serie A;2023;20/05/2023;22:30:00;Coritiba;Atletico-MG;1;2;1;483;345;188;49;355;19;46;336;183
Brazil;Serie A;2023;20/05/2023;22:30:00;Sao Paulo;Vasco;4;2;0;187;344;488;19;358;49;184;338;451
Brazil;Serie A;2023;21/05/2023;01:00:00;Santos;Palmeiras;0;0;2;545;363;175;569;372;192;51;353;173
Brazil;Serie A;2023;21/05/2023;20:00:00;Flamengo RJ;Corinthians;1;0;0;143;445;902;147;49;93;141;44;809
Brazil;Serie A;2023;21/05/2023;22:30:00;Gremio;Internacional;3;1;0;205;336;41;221;34;42;202;326;385
Brazil;Serie A;2023;23/05/2023;00:00:00;Cruzeiro;Cuiaba;0;1;1;164;377;645;164;41;7;158;375;627
Brazil;Serie A;2023;27/05/2023;20:00:00;Athletico-PR;Gremio;1;2;1;164;4;59;183;4;62;164;374;551
Brazil;Serie A;2023;27/05/2023;20:00:00;Fortaleza;Vasco;2;0;0;168;403;53;172;41;54;166;389;505
Brazil;Serie A;2023;27/05/2023;22:30:00;Cuiaba;Coritiba;1;1;2;189;344;474;19;357;5;185;33;465
Brazil;Serie A;2023;27/05/2023;22:30:00;Flamengo RJ;Cruzeiro;1;1;2;17;377;563;173;403;563;168;37;511
Brazil;Serie A;2023;28/05/2023;01:00:00;Sao Paulo;Goias;2;1;0;157;391;717;162;437;75;155;389;645
Brazil;Serie A;2023;28/05/2023;20:00:00;Corinthians;Fluminense;2;0;0;281;319;279;286;329;289;271;309;271
Brazil;Serie A;2023;28/05/2023;20:00:00;Internacional;Bahia;2;0;0;212;352;367;212;364;385;205;344;359
Brazil;Serie A;2023;28/05/2023;22:30:00;Atletico-MG;Palmeiras;1;1;2;229;33;343;253;34;347;225;323;328
Brazil;Serie A;2023;28/05/2023;22:30:00;Bragantino;Santos;2;0;0;178;352;546;187;356;56;176;341;507
Brazil;Serie A;2023;28/05/2023;23:00:00;Botafogo RJ;America MG;2;0;0;183;372;47;187;38;537;179;359;449
Brazil;Serie A;2023;03/06/2023;20:00:00;Fortaleza;Bahia;0;0;2;161;402;612;173;41;619;16;388;568
Brazil;Serie A;2023;03/06/2023;22:30:00;America MG;Corinthians;2;0;0;293;314;272;3;334;297;28;308;265
Brazil;Serie A;2023;03/06/2023;22:30:00;Athletico-PR;Botafogo RJ;1;0;0;199;35;416;216;366;416;205;334;369
Brazil;Serie A;2023;03/06/2023;22:30:00;Cruzeiro;Atletico-MG;0;1;1;353;311;237;367;323;241;332;306;232
Brazil;Serie A;2023;04/06/2023;01:00:00;Santos;Internacional;1;1;2;252;288;354;252;314;385;236;288;346
Brazil;Serie A;2023;04/06/2023;20:00:00;Fluminense;Bragantino;2;1;0;177;373;499;18;386;542;174;369;466
Brazil;Serie A;2023;04/06/2023;20:00:00;Gremio;Sao Paulo;2;1;0;209;332;401;225;342;401;209;325;367
Brazil;Serie A;2023;04/06/2023;22:30:00;Goias;Cuiaba;0;1;1;235;302;368;235;317;39;226;299;353
Brazil;Serie A;2023;04/06/2023;22:30:00;Palmeiras;Coritiba;3;1;0;129;588;1194;13;616;1422;127;551;1153
Brazil;Serie A;2023;06/06/2023;00:00:00;Vasco;Flamengo RJ;1;4;1;427;369;191;431;374;194;406;356;187
Brazil;Serie A;2023;10/06/2023;20:00:00;Coritiba;Santos;0;0;2;257;296;332;262;302;332;253;289;312
Brazil;Serie A;2023;10/06/2023;22:30:00;Atletico-MG;Bragantino;1;1;2;182;343;53;184;367;54;179;339;487
Brazil;Serie A;2023;10/06/2023;22:30:00;Bahia;Cruzeiro;2;2;2;287;327;268;287;332;275;277;317;26
Brazil;Serie A;2023;10/06/2023;22:30:00;Corinthians;Cuiaba;1;1;2;182;329;568;182;346;62;174;326;557
Brazil;Serie A;2023;11/06/2023;01:00:00;Botafogo RJ;Fortaleza;2;0;0;227;325;359;228;335;371;221;32;339
Brazil;Serie A;2023;11/06/2023;15:00:00;America MG;Athletico-PR;2;2;2;265;328;29;266;337;308;253;318;285
Brazil;Serie A;2023;11/06/2023;20:00:00;Internacional;Vasco;2;1;0;183;355;498;19;361;521;18;341;468
Brazil;Serie A;2023;11/06/2023;20:00:00;Sao Paulo;Palmeiras;0;2;1;319;325;247;324;346;247;306;321;237
Brazil;Serie A;2023;11/06/2023;22:30:00;Flamengo RJ;Gremio;3;0;0;161;42;582;165;432;6;159;4;549
Brazil;Serie A;2023;11/06/2023;22:30:00;Goias;Fluminense;2;2;2;349;33;228;368;338;228;345;322;218
Brazil;Serie A;2023;21/06/2023;23:00:00;Cruzeiro;Fortaleza;0;1;1;194;351;434;2;356;44;193;342;402
Brazil;Serie A;2023;21/06/2023;23:00:00;Sao Paulo;Athletico-PR;2;1;0;181;351;517;182;37;53;178;345;478
Brazil;Serie A;2023;22/06/2023;00:00:00;Santos;Corinthians;0;2;1;228;3;39;238;309;395;226;289;367
Brazil;Serie A;2023;22/06/2023;01:30:00;Bahia;Palmeiras;1;0;0;368;35;212;399;358;216;358;338;206
Brazil;Serie A;2023;22/06/2023;01:30:00;Fluminense;Atletico-MG;1;1;2;297;322;263;297;325;283;282;309;261
Brazil;Serie A;2023;22/06/2023;23:00:00;Gremio;America MG;3;1;0;17;381;552;172;435;575;166;389;503
Brazil;Serie A;2023;23/06/2023;00:00:00;Coritiba;Internacional;0;1;1;275;301;302;291;31;302;267;295;287
Brazil;Serie A;2023;23/06/2023;00:00:00;Cuiaba;Botafogo RJ;0;1;1;273;298;308;331;316;318;264;298;288
Brazil;Serie A;2023;23/06/2023;00:00:00;Vasco;Goias;0;1;1;199;331;446;202;372;52;191;332;43
Brazil;Serie A;2023;23/06/2023;01:30:00;Bragantino;Flamengo RJ;4;0;0;323;336;238;335;362;242;299;335;234
Brazil;Serie A;2023;24/06/2023;20:00:00;Athletico-PR;Corinthians;1;0;0;195;324;473;203;328;484;195;314;436
Brazil;Serie A;2023;24/06/2023;22:30:00;Fluminense;Bahia;2;1;0;155;418;678;162;435;71;154;409;607
Brazil;Serie A;2023;24/06/2023;22:30:00;Fortaleza;Atletico-MG;2;1;0;286;312;281;3;321;281;275;305;271
Brazil;Serie A;2023;25/06/2023;01:00:00;Cruzeiro;Sao Paulo;1;0;0;23;318;358;24;338;364;222;319;337
Brazil;Serie A;2023;25/06/2023;20:00:00;Gremio;Coritiba;5;1;0;153;433;67;157;45;675;151;42;622
Brazil;Serie A;2023;25/06/2023;20:00:00;Palmeiras;Botafogo RJ;0;1;1;145;473;759;153;475;759;145;446;674
Brazil;Serie A;2023;25/06/2023;22:30:00;America MG;Internacional;1;2;1;201;346;414;224;353;42;198;334;39
Brazil;Serie A;2023;25/06/2023;22:30:00;Bragantino;Goias;2;0;0;143;479;814;145;48;826;141;456;768
Brazil;Serie A;2023;25/06/2023;22:30:00;Santos;Flamengo RJ;2;3;1;348;321;233;363;329;24;329;312;23
Brazil;Serie A;2023;27/06/2023;01:00:00;Vasco;Cuiaba;1;0;0;224;311;385;229;328;391;22;308;356
Brazil;Serie A;2023;01/07/2023;20:00:00;Sao Paulo;Fluminense;1;0;0;217;347;357;22;353;357;213;337;339
Brazil;Serie A;2023;01/07/2023;22:30:00;Bahia;Gremio;1;2;1;294;328;262;298;35;288;274;332;254
Brazil;Serie A;2023;01/07/2023;22:30:00;Flamengo RJ;Fortaleza;2;0;0;161;411;6;163;428;614;159;398;555
Brazil;Serie A;2023;02/07/2023;01:00:00;Internacional;Cruzeiro;0;0;2;206;33;417;224;335;417;208;318;376
Brazil;Serie A;2023;02/07/2023;15:00:00;Corinthians;Bragantino;0;1;1;292;292;292;315;31;299;277;296;278
Brazil;Serie A;2023;02/07/2023;20:00:00;Athletico-PR;Palmeiras;2;2;2;235;324;34;286;331;355;231;314;326
Brazil;Serie A;2023;02/07/2023;20:00:00;Atletico-MG;America MG;2;2;2;154;401;76;156;435;808;15;394;709
Brazil;Serie A;2023;02/07/2023;20:00:00;Botafogo RJ;Vasco;2;0;0;197;341;437;197;37;525;189;335;43
Brazil;Serie A;2023;02/07/2023;22:30:00;Cuiaba;Santos;3;0;0;196;324;472;217;325;49;195;309;448
Brazil;Serie A;2023;04/07/2023;00:00:00;Goias;Coritiba;1;2;1;218;333;371;22;34;409;212;32;361
Brazil;Serie A;2023;08/07/2023;20:00:00;Cuiaba;Bahia;1;1;2;179;35;539;184;364;54;177;339;504
Brazil;Serie A;2023;08/07/2023;20:00:00;Vasco;Cruzeiro;0;1;1;298;323;261;305;33;268;287;313;255
Brazil;Serie A;2023;08/07/2023;22:30:00;Atletico-MG;Corinthians;0;1;1;179;332;591;186;36;591;177;325;531
Brazil;Serie A;2023;08/07/2023;22:30:00;Coritiba;America MG;3;1;0;217;341;364;231;35;375;214;331;344
Brazil;Serie A;2023;09/07/2023;01:00:00;Palmeiras;Flamengo RJ;1;1;2;185;394;427;205;396;45;186;368;401
Brazil;Serie A;2023;09/07/2023;15:00:00;Santos;Goias;4;3;0;198;325;461;198;345;48;193;323;439
Brazil;Serie A;2023;09/07/2023;20:00:00;Bragantino;Sao Paulo;0;0;2;168;381;575;187;39;575;167;368;523
Brazil;Serie A;2023;09/07/2023;20:00:00;Fluminense;Internacional;2;0;0;193;344;458;197;36;46;189;336;434
Brazil;Serie A;2023;09/07/2023;22:30:00;Fortaleza;Athletico-PR;1;0;0;153;411;749;17;42;76;153;393;675
Brazil;Serie A;2023;09/07/2023;22:30:00;Gremio;Botafogo RJ;0;2;1;185;369;476;197;385;49;18;353;448
Brazil;Serie A;2023;16/07/2023;01:00:00;Botafogo RJ;Bragantino;2;0;0;214;332;383;219;35;396;209;328;366
Brazil;Serie A;2023;16/07/2023;15:00:00;Cruzeiro;Coritiba;0;0;2;166;379;603;166;41;66;161;377;581
Brazil;Serie A;2023;16/07/2023;20:00:00;Fluminense;Flamengo RJ;0;0;2;285;332;266;294;341;268;278;325;255
Brazil;Serie A;2023;16/07/2023;20:00:00;Fortaleza;Cuiaba;0;1;1;179;35;542;182;372;56;176;346;5
Brazil;Serie A;2023;16/07/2023;20:00:00;Sao Paulo;Santos;4;1;0;165;367;661;166;381;72;162;354;634
Brazil;Serie A;2023;16/07/2023;22:30:00;Athletico-PR;Bahia;2;0;0;159;414;625;163;432;63;157;399;58
Brazil;Serie A;2023;16/07/2023;22:30:00;Internacional;Palmeiras;0;0;2;283;315;28;302;323;28;277;306;268
Brazil;Serie A;2023;18/07/2023;00:00:00;Goias;Atletico-MG;0;0;2;427;346;198;447;37;202;405;336;194
Brazil;Serie A;2023;22/07/2023;20:00:00;Flamengo RJ;America MG;1;1;2;135;517;1013;136;56;11;133;51;918
Brazil;Serie A;2023;22/07/2023;20:00:00;Palmeiras;Fortaleza;3;1;0;155;405;715;157;455;8;151;402;662
Brazil;Serie A;2023;22/07/2023;22:30:00;Bahia;Corinthians;0;0;2;228;311;374;244;32;385;222;307;359
Brazil;Serie A;2023;22/07/2023;22:30:00;Cuiaba;Sao Paulo;2;1;0;286;301;29;298;316;291;277;297;274
Brazil;Serie A;2023;23/07/2023;01:00:00;Gremio;Atletico-MG;1;0;0;248;32;321;249;34;335;239;315;311
Brazil;Serie A;2023;23/07/2023;20:00:00;Bragantino;Internacional;0;0;2;175;372;531;18;375;54;174;353;497
Brazil;Serie A;2023;23/07/2023;20:00:00;Cruzeiro;Goias;0;1;1;154;405;732;165;42;77;153;39;673
Brazil;Serie A;2023;23/07/2023;20:00:00;Santos;Botafogo RJ;2;2;2;299;297;281;349;308;293;289;292;27
Brazil;Serie A;2023;23/07/2023;22:30:00;Vasco;Athletico-PR;0;2;1;287;316;275;289;325;281;275;309;27
Brazil;Serie A;2023;24/07/2023;23:00:00;Coritiba;Fluminense;2;0;0;34;319;238;382;332;252;328;314;229
Brazil;Serie A;2023;29/07/2023;20:00:00;Athletico-PR;Cruzeiro;3;3;2;186;349;487;189;356;512;182;339;46
Brazil;Serie A;2023;29/07/2023;20:00:00;Fluminense;Santos;1;0;0;155;398;747;159;423;77;154;388;671
Brazil;Serie A;2023;29/07/2023;20:00:00;Internacional;Cuiaba;1;2;1;181;344;541;192;368;58;18;329;502
Brazil;Serie A;2023;29/07/2023;22:30:00;Corinthians;Vasco;3;1;0;21;313;432;212;334;479;203;307;412
Brazil;Serie A;2023;29/07/2023;22:30:00;Fortaleza;Bragantino;0;3;1;222;335;359;241;345;359;221;325;334
Brazil;Serie A;2023;30/07/2023;01:00:00;Atletico-MG;Flamengo RJ;1;2;1;223;33;362;234;34;38;216;324;346
Brazil;Serie A;2023;30/07/2023;15:00:00;Sao Paulo;Bahia;0;0;2;168;368;617;168;395;652;164;365;571
Brazil;Serie A;2023;30/07/2023;20:00:00;America MG;Palmeiras;1;4;1;368;345;214;37;357;229;35;334;211
Brazil;Serie A;2023;30/07/2023;20:00:00;Botafogo RJ;Coritiba;4;1;0;17;369;579;172;399;68;167;361;551
Brazil;Serie A;2023;30/07/2023;22:30:00;Goias;Gremio;1;1;2;274;334;275;296;337;285;268;321;268
Brazil;Serie A;2023;05/08/2023;20:00:00;Santos;Athletico-PR;1;1;2;241;305;352;241;317;382;227;301;347
Brazil;Serie A;2023;05/08/2023;22:30:00;Goias;Fortaleza;1;0;0;273;305;3;285;318;305;267;3;284
Brazil;Serie A;2023;05/08/2023;22:30:00;Internacional;Corinthians;2;2;2;232;297;383;241;308;383;228;291;361
Brazil;Serie A;2023;06/08/2023;01:00:00;Fluminense;Palmeiras;2;1;0;22;325;377;248;336;379;218;321;346
Brazil;Serie A;2023;06/08/2023;20:00:00;Sao Paulo;Atletico-MG;0;2;1;199;336;47;2;339;48;192;326;435
Brazil;Serie A;2023;06/08/2023;20:00:00;Vasco;Gremio;1;0;0;274;311;293;282;33;299;262;311;281
Brazil;Serie A;2023;06/08/2023;22:30:00;Bahia;America MG;3;1;0;194;368;412;196;376;432;19;358;395
Brazil;Serie A;2023;06/08/2023;22:30:00;Coritiba;Bragantino;0;1;1;358;333;223;365;345;245;331;323;224
Brazil;Serie A;2023;06/08/2023;22:30:00;Cruzeiro;Botafogo RJ;0;0;2;235;323;341;243;33;35;23;316;325
Brazil;Serie A;2023;07/08/2023;00:00:00;Cuiaba;Flamengo RJ;3;0;0;295;308;271;315;32;28;287;306;259
Brazil;Serie A;2023;13/08/2023;01:00:00;Botafogo RJ;Internacional;3;1;0;241;307;348;246;317;37;233;3;336
Brazil;Serie A;2023;13/08/2023;15:00:00;Atletico-MG;Bahia;1;0;0;16;386;676;163;409;69;158;377;618
Brazil;Serie A;2023;13/08/2023;20:00:00;America MG;Goias;0;1;1;2;346;417;203;359;43;197;338;392
Brazil;Serie A;2023;13/08/2023;20:00:00;Corinthians;Coritiba;3;1;0;173;359;572;177;367;58;17;351;531
Brazil;Serie A;2023;13/08/2023;20:00:00;Gremio;Fluminense;2;1;0;232;335;336;239;347;365;224;33;322
Brazil;Serie A;2023;13/08/2023;22:30:00;Flamengo RJ;Sao Paulo;1;1;2;18;373;487;181;382;51;177;363;456
Brazil;Serie A;2023;13/08/2023;22:30:00;Fortaleza;Santos;4;0;0;155;398;747;157;41;8;152;384;702
Brazil;Serie A;2023;14/08/2023;23:00:00;Palmeiras;Cruzeiro;1;0;0;16;406;635;162;42;65;157;39;593
Brazil;Serie A;2023;15/08/2023;01:00:00;Bragantino;Vasco;1;1;2;164;382;632;166;395;65;16;375;592
Brazil;Serie A;2023;16/08/2023;00:00:00;Athletico-PR;Cuiaba;2;0;0;184;344;509;191;347;52;183;331;472
Brazil;Serie A;2023;19/08/2023;20:00:00;Internacional;Fortaleza;0;1;1;243;314;337;247;32;351;235;307;324
Brazil;Serie A;2023;19/08/2023;20:00:00;Sao Paulo;Botafogo RJ;0;0;2;195;352;428;205;362;45;193;338;409
Brazil;Serie A;2023;19/08/2023;22:30:00;Cuiaba;Palmeiras;0;2;1;346;313;238;375;325;238;345;306;225
Brazil;Serie A;2023;19/08/2023;22:30:00;Fluminense;America MG;3;1;0;15;434;755;151;45;8;146;425;717
Brazil;Serie A;2023;20/08/2023;01:00:00;Cruzeiro;Corinthians;1;1;2;18;359;512;19;364;53;178;341;49
Brazil;Serie A;2023;20/08/2023;15:00:00;Vasco;Atletico-MG;1;0;0;269;312;298;28;328;305;267;301;285
Brazil;Serie A;2023;20/08/2023;20:00:00;Bahia;Bragantino;4;0;0;245;332;315;252;342;327;239;326;299
Brazil;Serie A;2023;20/08/2023;20:00:00;Coritiba;Flamengo RJ;2;3;1;397;359;201;409;363;207;373;344;199
Brazil;Serie A;2023;20/08/2023;20:00:00;Santos;Gremio;2;1;0;264;319;299;271;334;306;256;313;285
Brazil;Serie A;2023;22/08/2023;00:00:00;Goias;Athletico-PR;1;1;2;294;311;273;302;319;275;285;302;264
Brazil;Serie A;2023;26/08/2023;22:30:00;Flamengo RJ;Internacional;0;0;2;148;438;789;15;46;85;146;429;724
Brazil;Serie A;2023;27/08/2023;01:00:00;Corinthians;Goias;1;1;2;198;327;458;214;335;458;2;313;423
Brazil;Serie A;2023;27/08/2023;15:00:00;Bragantino;Cuiaba;2;0;0;165;366;651;176;374;651;169;353;555
Brazil;Serie A;2023;27/08/2023;20:00:00;America MG;Sao Paulo;2;1;0;268;328;286;275;335;292;262;323;273
Brazil;Serie A;2023;27/08/2023;20:00:00;Atletico-MG;Santos;2;0;0;16;367;743;162;394;76;157;367;681
Brazil;Serie A;2023;27/08/2023;20:00:00;Botafogo RJ;Bahia;3;0;0;189;36;448;195;37;49;188;35;42
Brazil;Serie A;2023;27/08/2023;22:30:00;Athletico-PR;Fluminense;2;2;2;181;359;506;182;374;52;177;356;473
Brazil;Serie A;2023;27/08/2023;22:30:00;Fortaleza;Coritiba;3;1;0;153;417;718;156;45;808;15;411;688
Brazil;Serie A;2023;27/08/2023;22:30:00;Palmeiras;Vasco;1;0;0;138;487;959;145;53;11;136;48;905
Brazil;Serie A;2023;27/08/2023;23:00:00;Gremio;Cruzeiro;3;0;0;205;341;403;208;352;429;2;337;386
Brazil;Serie A;2023;02/09/2023;20:00:00;Athletico-PR;Atletico-MG;1;1;2;246;306;341;251;32;356;236;306;328
Brazil;Serie A;2023;02/09/2023;20:00:00;Goias;Internacional;0;0;2;29;289;297;29;305;309;277;29;286
Brazil;Serie A;2023;03/09/2023;01:00:00;Botafogo RJ;Flamengo RJ;1;2;1;248;328;313;258;331;321;245;318;299
Brazil;Serie A;2023;03/09/2023;15:00:00;Gremio;Cuiaba;2;0;0;168;375;588;171;385;605;166;366;558
Brazil;Serie A;2023;03/09/2023;20:00:00;Corinthians;Palmeiras;0;0;2;492;325;193;51;337;2;466;314;19
Brazil;Serie A;2023;03/09/2023;20:00:00;Fluminense;Fortaleza;1;0;0;195;345;441;198;36;488;189;342;423
Brazil;Serie A;2023;03/09/2023;22:30:00;America MG;Santos;2;0;0;221;32;38;226;34;39;216;316;356
Brazil;Serie A;2023;03/09/2023;22:30:00;Bahia;Vasco;1;1;2;211;333;395;217;345;407;206;326;373
Brazil;Serie A;2023;03/09/2023;22:30:00;Cruzeiro;Bragantino;0;0;2;247;314;329;252;322;336;241;308;313
Brazil;Serie A;2023;14/09/2023;01:30:00;Flamengo RJ;Athletico-PR;0;3;1;181;358;502;183;41;56;177;359;474
Brazil;Serie A;2023;14/09/2023;01:30:00;Internacional;Sao Paulo;2;1;0;271;306;301;273;32;33;252;301;306
Brazil;Serie A;2023;14/09/2023;23:00:00;Fortaleza;Corinthians;2;1;0;16;387;684;162;4;69;158;376;633
Brazil;Serie A;2023;14/09/2023;23:00:00;Santos;Cruzeiro;0;3;1;24;312;344;255;32;358;238;302;33
Brazil;Serie A;2023;15/09/2023;00:00:00;Coritiba;Bahia;2;4;1;266;322;294;273;33;31;253;318;289
Brazil;Serie A;2023;15/09/2023;01:30:00;Bragantino;Gremio;2;0;0;172;386;526;181;41;526;172;38;477
Brazil;Serie A;2023;16/09/2023;00:00:00;Cuiaba;America MG;2;2;2;188;35;467;197;359;48;188;335;443
Brazil;Serie A;2023;16/09/2023;01:30:00;Palmeiras;Goias;1;0;0;129;559;1303;13;615;14;127;547;117
Brazil;Serie A;2023;16/09/2023;20:00:00;Vasco;Fluminense;4;2;0;357;315;232;363;322;239;338;309;229
Brazil;Serie A;2023;17/09/2023;01:00:00;Atletico-MG;Botafogo RJ;1;0;0;232;324;348;237;335;381;223;314;346
Brazil;Serie A;2023;19/09/2023;00:00:00;Bahia;Santos;1;2;1;167;374;604;172;386;604;167;365;539
Brazil;Serie A;2023;19/09/2023;01:00:00;Corinthians;Gremio;4;4;2;25;318;319;262;33;32;248;309;301
Brazil;Serie A;2023;20/09/2023;01:30:00;America MG;Bragantino;0;2;1;297;352;246;314;37;252;292;339;239
Brazil;Serie A;2023;20/09/2023;23:00:00;Goias;Flamengo RJ;0;0;2;296;32;262;324;326;274;292;31;255
Brazil;Serie A;2023;21/09/2023;01:30:00;Fluminense;Cruzeiro;1;0;0;183;359;49;201;363;5;184;344;448
Brazil;Serie A;2023;21/09/2023;01:30:00;Sao Paulo;Fortaleza;1;2;1;24;322;33;249;335;337;237;317;313
Brazil;Serie A;2023;21/09/2023;23:00:00;Vasco;Coritiba;5;1;0;158;39;679;163;425;68;158;382;62
Brazil;Serie A;2023;21/09/2023;23:30:00;Athletico-PR;Internacional;2;1;0;167;379;596;17;388;6;166;364;56
Brazil;Serie A;2023;22/09/2023;01:30:00;Gremio;Palmeiras;1;0;0;31;334;247;326;339;252;303;326;239
Brazil;Serie A;2023;23/09/2023;00:00:00;Corinthians;Botafogo RJ;1;0;0;291;299;286;3;315;289;283;297;274
Brazil;Serie A;2023;24/09/2023;01:00:00;Atletico-MG;Cuiaba;1;0;0;157;369;803;166;369;804;158;354;697
Brazil;Serie A;2023;26/09/2023;00:00:00;America MG;Vasco;0;1;1;284;336;264;305;345;272;278;325;255
Brazil;Serie A;2023;27/09/2023;23:00:00;Sao Paulo;Coritiba;2;1;0;148;449;754;15;5;9;145;437;727
Brazil;Serie A;2023;30/09/2023;20:00:00;Flamengo RJ;Bahia;1;0;0;154;435;651;158;44;697;153;42;619
Brazil;Serie A;2023;30/09/2023;20:00:00;Fortaleza;Gremio;1;1;2;264;329;29;269;335;297;257;322;28
Brazil;Serie A;2023;30/09/2023;22:30:00;Cuiaba;Fluminense;3;0;0;233;31;362;24;322;386;226;307;349
Brazil;Serie A;2023;30/09/2023;22:30:00;Sao Paulo;Corinthians;2;1;0;152;396;824;16;409;86;152;382;748
Brazil;Serie A;2023;01/10/2023;01:00:00;Internacional;Atletico-MG;0;2;1;378;306;236;404;316;236;357;301;226
Brazil;Serie A;2023;01/10/2023;20:00:00;Coritiba;Athletico-PR;2;0;0;368;326;222;368;335;228;349;321;218
Brazil;Serie A;2023;01/10/2023;20:00:00;Cruzeiro;America MG;1;1;2;174;38;518;174;397;55;169;378;499
Brazil;Serie A;2023;01/10/2023;20:00:00;Santos;Vasco;4;1;0;26;311;311;264;326;316;253;309;296
Brazil;Serie A;2023;01/10/2023;22:30:00;Bragantino;Palmeiras;2;1;0;168;401;53;197;401;53;173;376;473
Brazil;Serie A;2023;03/10/2023;00:00:00;Botafogo RJ;Goias;1;1;2;165;368;645;17;425;7;163;366;594
Brazil;Serie A;2023;07/10/2023;20:00:00;Goias;Bahia;4;6;1;25;314;324;252;324;347;241;312;312
Brazil;Serie A;2023;07/10/2023;22:30:00;Vasco;Sao Paulo;0;0;2;265;314;301;279;329;316;257;309;29
Brazil;Serie A;2023;08/10/2023;01:00:00;Corinthians;Flamengo RJ;1;1;2;368;316;227;382;322;246;343;309;226
